USER:hey12
CREATED_ADD:2020/06/30 17:21:30
GoTo:2020/07/06 18:42:31>>MainMenu

ClickButton:2020/07/06 18:42:32>>play

logIn:2020/07/06 18:43:57>>player logged in.

click_menu_button:2020/07/06 18:43:57>>panel:Mage

GoTo:2020/07/06 18:43:58>>MainMenu

ClickButton:2020/07/06 18:44:00>>collection

click_deck_button:2020/07/06 18:44:01>>hey11

select_deck:2020/07/06 18:44:02>>hey11

click_menu_button:2020/07/06 18:44:02>>panel:Mage

mana_filter:2020/07/06 18:44:04>>mana:10

click_menu_button:2020/07/06 18:44:06>>panel:Mage

GoTo:2020/07/06 18:44:06>>MainMenu

ClickButton:2020/07/06 18:44:07>>play

logIn:2020/07/06 18:47:43>>player logged in.

click_menu_button:2020/07/06 18:47:43>>panel:Mage

GoTo:2020/07/06 18:47:44>>MainMenu

ClickButton:2020/07/06 18:47:46>>collection

click_deck_button:2020/07/06 18:47:48>>deev3

select_deck:2020/07/06 18:47:49>>deev3

click_menu_button:2020/07/06 18:47:49>>panel:Mage

mana_filter:2020/07/06 18:47:50>>mana:10

click_menu_button:2020/07/06 18:47:53>>panel:Mage

GoTo:2020/07/06 18:47:53>>MainMenu

ClickButton:2020/07/06 18:47:54>>play

logIn:2020/07/06 19:02:07>>player logged in.

click_menu_button:2020/07/06 19:02:07>>panel:Mage

GoTo:2020/07/06 19:02:09>>MainMenu

ClickButton:2020/07/06 19:02:10>>collection

click_deck_button:2020/07/06 19:02:12>>deev3

select_deck:2020/07/06 19:02:15>>deev3

click_menu_button:2020/07/06 19:02:15>>panel:Mage

mana_filter:2020/07/06 19:02:17>>mana:10

click_menu_button:2020/07/06 19:02:19>>panel:Mage

GoTo:2020/07/06 19:02:19>>MainMenu

ClickButton:2020/07/06 19:02:21>>play

logIn:2020/07/06 19:04:54>>player logged in.

click_menu_button:2020/07/06 19:04:54>>panel:Mage

GoTo:2020/07/06 19:04:56>>MainMenu

ClickButton:2020/07/06 19:04:57>>collection

click_deck_button:2020/07/06 19:04:58>>deev3

select_deck:2020/07/06 19:05:00>>deev3

click_menu_button:2020/07/06 19:05:00>>panel:Mage

mana_filter:2020/07/06 19:05:01>>mana:10

click_menu_button:2020/07/06 19:05:04>>panel:Mage

GoTo:2020/07/06 19:05:04>>MainMenu

ClickButton:2020/07/06 19:05:05>>play

logIn:2020/07/06 19:10:46>>player logged in.

click_menu_button:2020/07/06 19:10:46>>panel:Mage

GoTo:2020/07/06 19:10:47>>MainMenu

ClickButton:2020/07/06 19:10:49>>collection

click_deck_button:2020/07/06 19:10:50>>deev3

select_deck:2020/07/06 19:10:51>>deev3

click_menu_button:2020/07/06 19:10:51>>panel:Mage

mana_filter:2020/07/06 19:10:52>>mana:10

click_menu_button:2020/07/06 19:10:55>>panel:Mage

GoTo:2020/07/06 19:10:55>>MainMenu

ClickButton:2020/07/06 19:10:56>>play

logIn:2020/07/06 19:19:08>>player logged in.

click_menu_button:2020/07/06 19:19:08>>panel:Mage

GoTo:2020/07/06 19:19:10>>MainMenu

ClickButton:2020/07/06 19:19:11>>collection

click_deck_button:2020/07/06 19:19:13>>hey11

select_deck:2020/07/06 19:19:15>>hey11

click_menu_button:2020/07/06 19:19:15>>panel:Mage

mana_filter:2020/07/06 19:19:17>>mana:10

click_menu_button:2020/07/06 19:19:20>>panel:Mage

GoTo:2020/07/06 19:19:20>>MainMenu

ClickButton:2020/07/06 19:19:21>>play

logIn:2020/07/07 09:57:38>>player logged in.

click_menu_button:2020/07/07 09:57:38>>panel:Mage

GoTo:2020/07/07 09:57:40>>MainMenu

ClickButton:2020/07/07 09:57:41>>collection

click_deck_button:2020/07/07 09:57:43>>hey11

select_deck:2020/07/07 09:57:44>>hey11

click_menu_button:2020/07/07 09:57:44>>panel:Mage

mana_filter:2020/07/07 09:57:46>>mana:10

click_menu_button:2020/07/07 09:57:48>>panel:Mage

GoTo:2020/07/07 09:57:48>>MainMenu

ClickButton:2020/07/07 09:57:50>>play

logIn:2020/07/07 10:02:12>>player logged in.

click_menu_button:2020/07/07 10:02:12>>panel:Mage

GoTo:2020/07/07 10:02:14>>MainMenu

ClickButton:2020/07/07 10:02:15>>collection

click_deck_button:2020/07/07 10:02:17>>hey11

select_deck:2020/07/07 10:02:18>>hey11

click_menu_button:2020/07/07 10:02:18>>panel:Mage

mana_filter:2020/07/07 10:02:19>>mana:10

click_menu_button:2020/07/07 10:02:22>>panel:Mage

GoTo:2020/07/07 10:02:22>>MainMenu

ClickButton:2020/07/07 10:02:23>>play

logIn:2020/07/07 10:14:30>>player logged in.

click_menu_button:2020/07/07 10:14:30>>panel:Mage

GoTo:2020/07/07 10:14:32>>MainMenu

ClickButton:2020/07/07 10:14:33>>collection

click_deck_button:2020/07/07 10:14:35>>hey11

select_deck:2020/07/07 10:14:37>>hey11

click_menu_button:2020/07/07 10:14:37>>panel:Mage

mana_filter:2020/07/07 10:14:38>>mana:10

click_menu_button:2020/07/07 10:14:40>>panel:Mage

GoTo:2020/07/07 10:14:40>>MainMenu

ClickButton:2020/07/07 10:14:42>>play

logIn:2020/07/07 10:17:20>>player logged in.

click_menu_button:2020/07/07 10:17:20>>panel:Mage

GoTo:2020/07/07 10:17:22>>MainMenu

ClickButton:2020/07/07 10:17:23>>collection

click_deck_button:2020/07/07 10:17:25>>hey11

select_deck:2020/07/07 10:17:26>>hey11

click_menu_button:2020/07/07 10:17:26>>panel:Mage

mana_filter:2020/07/07 10:17:27>>mana:10

click_menu_button:2020/07/07 10:17:30>>panel:Mage

GoTo:2020/07/07 10:17:30>>MainMenu

ClickButton:2020/07/07 10:17:31>>play

logIn:2020/07/07 10:18:55>>player logged in.

click_menu_button:2020/07/07 10:18:56>>panel:Mage

GoTo:2020/07/07 10:18:57>>MainMenu

ClickButton:2020/07/07 10:18:58>>collection

click_deck_button:2020/07/07 10:19:00>>hey11

select_deck:2020/07/07 10:19:01>>hey11

click_menu_button:2020/07/07 10:19:01>>panel:Mage

mana_filter:2020/07/07 10:19:02>>mana:10

click_menu_button:2020/07/07 10:19:04>>panel:Mage

GoTo:2020/07/07 10:19:04>>MainMenu

ClickButton:2020/07/07 10:19:05>>play

logIn:2020/07/07 10:21:06>>player logged in.

click_menu_button:2020/07/07 10:21:06>>panel:Mage

GoTo:2020/07/07 10:21:08>>MainMenu

ClickButton:2020/07/07 10:21:09>>collection

click_deck_button:2020/07/07 10:21:10>>hey11

select_deck:2020/07/07 10:21:12>>hey11

click_menu_button:2020/07/07 10:21:12>>panel:Mage

mana_filter:2020/07/07 10:21:13>>mana:10

click_menu_button:2020/07/07 10:21:16>>panel:Mage

GoTo:2020/07/07 10:21:16>>MainMenu

ClickButton:2020/07/07 10:21:17>>play

logIn:2020/07/07 10:22:16>>player logged in.

click_menu_button:2020/07/07 10:22:16>>panel:Mage

GoTo:2020/07/07 10:22:18>>MainMenu

ClickButton:2020/07/07 10:22:19>>collection

click_deck_button:2020/07/07 10:22:20>>hey11

select_deck:2020/07/07 10:22:21>>hey11

click_menu_button:2020/07/07 10:22:21>>panel:Mage

mana_filter:2020/07/07 10:22:24>>mana:10

click_menu_button:2020/07/07 10:22:26>>panel:Mage

GoTo:2020/07/07 10:22:26>>MainMenu

ClickButton:2020/07/07 10:22:27>>play

logIn:2020/07/07 10:23:32>>player logged in.

click_menu_button:2020/07/07 10:23:32>>panel:Mage

GoTo:2020/07/07 10:23:34>>MainMenu

ClickButton:2020/07/07 10:23:35>>collection

click_deck_button:2020/07/07 10:23:36>>hey11

select_deck:2020/07/07 10:23:38>>hey11

click_menu_button:2020/07/07 10:23:38>>panel:Mage

mana_filter:2020/07/07 10:23:39>>mana:10

click_menu_button:2020/07/07 10:23:42>>panel:Mage

GoTo:2020/07/07 10:23:42>>MainMenu

ClickButton:2020/07/07 10:23:43>>play

logIn:2020/07/07 10:25:17>>player logged in.

click_menu_button:2020/07/07 10:25:17>>panel:Mage

GoTo:2020/07/07 10:25:19>>MainMenu

ClickButton:2020/07/07 10:25:20>>collection

click_deck_button:2020/07/07 10:25:21>>hey11

select_deck:2020/07/07 10:25:22>>hey11

click_menu_button:2020/07/07 10:25:22>>panel:Mage

mana_filter:2020/07/07 10:25:23>>mana:10

click_menu_button:2020/07/07 10:25:26>>panel:Mage

GoTo:2020/07/07 10:25:26>>MainMenu

ClickButton:2020/07/07 10:25:28>>play

logIn:2020/07/07 10:28:32>>player logged in.

click_menu_button:2020/07/07 10:28:32>>panel:Mage

GoTo:2020/07/07 10:28:33>>MainMenu

ClickButton:2020/07/07 10:28:45>>collection

click_deck_button:2020/07/07 10:28:46>>hey11

select_deck:2020/07/07 10:28:47>>hey11

click_menu_button:2020/07/07 10:28:47>>panel:Mage

select_deck:2020/07/07 10:28:52>>hey11

click_menu_button:2020/07/07 10:28:52>>panel:Mage

mana_filter:2020/07/07 10:28:53>>mana:10

click_menu_button:2020/07/07 10:28:56>>panel:Mage

GoTo:2020/07/07 10:28:56>>MainMenu

ClickButton:2020/07/07 10:28:57>>play

logIn:2020/07/07 10:30:53>>player logged in.

click_menu_button:2020/07/07 10:30:53>>panel:Mage

GoTo:2020/07/07 10:30:54>>MainMenu

ClickButton:2020/07/07 10:30:56>>collection

click_deck_button:2020/07/07 10:30:57>>hey11

change_Deck_name:2020/07/07 10:30:59>>hey11changed to hey11

click_deck_button:2020/07/07 10:31:00>>deev3

select_deck:2020/07/07 10:31:01>>deev3

click_menu_button:2020/07/07 10:31:01>>panel:Mage

mana_filter:2020/07/07 10:31:03>>mana:10

click_menu_button:2020/07/07 10:31:06>>panel:Mage

GoTo:2020/07/07 10:31:06>>MainMenu

ClickButton:2020/07/07 10:31:15>>play

logIn:2020/07/07 10:37:56>>player logged in.

click_menu_button:2020/07/07 10:37:56>>panel:Mage

GoTo:2020/07/07 10:37:58>>MainMenu

ClickButton:2020/07/07 10:37:59>>collection

click_deck_button:2020/07/07 10:38:01>>hey11

select_deck:2020/07/07 10:38:02>>hey11

click_menu_button:2020/07/07 10:38:02>>panel:Mage

mana_filter:2020/07/07 10:38:04>>mana:10

click_menu_button:2020/07/07 10:38:06>>panel:Mage

GoTo:2020/07/07 10:38:06>>MainMenu

ClickButton:2020/07/07 10:38:07>>play

logIn:2020/07/07 15:49:41>>player logged in.

click_menu_button:2020/07/07 15:49:41>>panel:Mage

GoTo:2020/07/07 15:49:42>>MainMenu

ClickButton:2020/07/07 15:49:44>>collection

click_deck_button:2020/07/07 15:49:45>>hey11

select_deck:2020/07/07 15:49:46>>hey11

click_menu_button:2020/07/07 15:49:46>>panel:Mage

mana_filter:2020/07/07 15:49:47>>mana:10

click_menu_button:2020/07/07 15:49:50>>panel:Mage

GoTo:2020/07/07 15:49:50>>MainMenu

ClickButton:2020/07/07 15:49:51>>play

logIn:2020/07/07 16:12:31>>player logged in.

click_menu_button:2020/07/07 16:12:32>>panel:Mage

GoTo:2020/07/07 16:12:33>>MainMenu

ClickButton:2020/07/07 16:12:35>>collection

click_deck_button:2020/07/07 16:12:36>>hey11

select_deck:2020/07/07 16:12:38>>hey11

click_menu_button:2020/07/07 16:12:38>>panel:Mage

mana_filter:2020/07/07 16:12:41>>mana:10

click_menu_button:2020/07/07 16:12:43>>panel:Mage

GoTo:2020/07/07 16:12:43>>MainMenu

ClickButton:2020/07/07 16:12:44>>play

logIn:2020/07/07 16:16:21>>player logged in.

click_menu_button:2020/07/07 16:16:21>>panel:Mage

GoTo:2020/07/07 16:16:22>>MainMenu

ClickButton:2020/07/07 16:16:24>>collection

mana_filter:2020/07/07 16:16:25>>mana:10

click_menu_button:2020/07/07 16:16:28>>panel:Mage

GoTo:2020/07/07 16:16:28>>MainMenu

ClickButton:2020/07/07 16:16:48>>shop

buy_card:2020/07/07 16:17:06>>Ashbringer

click_menu_button:2020/07/07 16:17:08>>panel:Mage

GoTo:2020/07/07 16:17:31>>MainMenu

ClickButton:2020/07/07 16:17:33>>collection

mana_filter:2020/07/07 16:17:40>>mana:10

click_menu_button:2020/07/07 16:17:40>>panel:Rogue

build_new_deck:2020/07/07 16:18:03>>name:example_hero:rogue

click_menu_button:2020/07/07 16:18:04>>panel:Rogue

add_card_toDeck:2020/07/07 16:18:06>>WickerflameBurnbristle

click_menu_button:2020/07/07 16:18:07>>panel:Rogue

add_card_toDeck:2020/07/07 16:18:09>>FriendlySmith

click_menu_button:2020/07/07 16:18:10>>panel:Rogue

add_card_toDeck:2020/07/07 16:18:12>>WickerflameBurnbristle

click_menu_button:2020/07/07 16:18:13>>panel:Rogue

add_card_toDeck:2020/07/07 16:18:14>>FriendlySmith

click_menu_button:2020/07/07 16:18:15>>panel:Rogue

mana_filter:2020/07/07 16:18:17>>mana:10

click_menu_button:2020/07/07 16:18:17>>panel:Neutral

add_card_toDeck:2020/07/07 16:18:22>>Ashbringer

click_menu_button:2020/07/07 16:18:23>>panel:Neutral

add_card_toDeck:2020/07/07 16:18:39>>Ashbringer

click_menu_button:2020/07/07 16:18:40>>panel:Neutral

add_card_toDeck:2020/07/07 16:18:48>>CurioCollector

click_menu_button:2020/07/07 16:18:49>>panel:Neutral

add_card_toDeck:2020/07/07 16:18:53>>SecurityRover

click_menu_button:2020/07/07 16:18:54>>panel:Neutral

add_card_toDeck:2020/07/07 16:18:56>>TombWarden

click_menu_button:2020/07/07 16:18:58>>panel:Neutral

add_card_toDeck:2020/07/07 16:19:00>>Sathrovarr

click_menu_button:2020/07/07 16:19:01>>panel:Neutral

add_card_toDeck:2020/07/07 16:19:08>>SecurityRover

click_menu_button:2020/07/07 16:19:09>>panel:Neutral

add_card_toDeck:2020/07/07 16:19:18>>Ashbringer

click_menu_button:2020/07/07 16:19:19>>panel:Neutral

mana_filter:2020/07/07 16:19:22>>mana:10

click_menu_button:2020/07/07 16:19:22>>panel:Rogue

add_card_toDeck:2020/07/07 16:19:23>>FriendlySmith

click_menu_button:2020/07/07 16:19:24>>panel:Rogue

add_card_toDeck:2020/07/07 16:19:26>>WickerflameBurnbristle

click_menu_button:2020/07/07 16:19:27>>panel:Rogue

add_card_toDeck:2020/07/07 16:19:30>>WickerflameBurnbristle

click_menu_button:2020/07/07 16:19:32>>panel:Rogue

select_deck:2020/07/07 16:19:34>>example

click_menu_button:2020/07/07 16:19:35>>panel:Rogue

mana_filter:2020/07/07 16:19:38>>mana:10

GoTo:2020/07/07 16:19:38>>MainMenu

ClickButton:2020/07/07 16:19:39>>play

logIn:2020/07/07 16:27:08>>player logged in.

click_menu_button:2020/07/07 16:27:08>>panel:Mage

GoTo:2020/07/07 16:27:09>>MainMenu

ClickButton:2020/07/07 16:27:11>>collection

click_deck_button:2020/07/07 16:27:12>>example

select_deck:2020/07/07 16:27:14>>example

click_menu_button:2020/07/07 16:27:14>>panel:Mage

select_deck:2020/07/07 16:27:17>>example

click_menu_button:2020/07/07 16:27:17>>panel:Mage

mana_filter:2020/07/07 16:27:18>>mana:10

click_menu_button:2020/07/07 16:27:21>>panel:Mage

GoTo:2020/07/07 16:27:21>>MainMenu

ClickButton:2020/07/07 16:27:22>>play

logIn:2020/07/07 16:32:57>>player logged in.

click_menu_button:2020/07/07 16:32:57>>panel:Mage

GoTo:2020/07/07 16:32:59>>MainMenu

ClickButton:2020/07/07 16:33:01>>collection

click_deck_button:2020/07/07 16:33:02>>example

select_deck:2020/07/07 16:33:03>>example

click_menu_button:2020/07/07 16:33:03>>panel:Mage

mana_filter:2020/07/07 16:33:05>>mana:10

click_menu_button:2020/07/07 16:33:07>>panel:Mage

GoTo:2020/07/07 16:33:07>>MainMenu

ClickButton:2020/07/07 16:33:09>>play

logIn:2020/07/07 16:39:56>>player logged in.

click_menu_button:2020/07/07 16:39:56>>panel:Mage

GoTo:2020/07/07 16:39:58>>MainMenu

ClickButton:2020/07/07 16:39:59>>collection

click_deck_button:2020/07/07 16:40:00>>example

select_deck:2020/07/07 16:40:01>>example

click_menu_button:2020/07/07 16:40:01>>panel:Mage

mana_filter:2020/07/07 16:40:03>>mana:10

click_menu_button:2020/07/07 16:40:05>>panel:Mage

GoTo:2020/07/07 16:40:05>>MainMenu

ClickButton:2020/07/07 16:40:07>>play

logIn:2020/07/07 16:41:48>>player logged in.

click_menu_button:2020/07/07 16:41:49>>panel:Mage

GoTo:2020/07/07 16:41:50>>MainMenu

ClickButton:2020/07/07 16:41:51>>collection

click_deck_button:2020/07/07 16:41:53>>example

select_deck:2020/07/07 16:41:54>>example

click_menu_button:2020/07/07 16:41:54>>panel:Mage

mana_filter:2020/07/07 16:42:00>>mana:10

click_menu_button:2020/07/07 16:42:03>>panel:Mage

GoTo:2020/07/07 16:42:03>>MainMenu

ClickButton:2020/07/07 16:42:06>>play

logIn:2020/07/07 16:58:01>>player logged in.

click_menu_button:2020/07/07 16:58:01>>panel:Mage

GoTo:2020/07/07 16:58:03>>MainMenu

ClickButton:2020/07/07 16:58:04>>collection

click_deck_button:2020/07/07 16:58:10>>example

select_deck:2020/07/07 16:58:10>>example

click_menu_button:2020/07/07 16:58:10>>panel:Mage

mana_filter:2020/07/07 16:58:13>>mana:10

click_menu_button:2020/07/07 16:58:16>>panel:Mage

GoTo:2020/07/07 16:58:16>>MainMenu

ClickButton:2020/07/07 16:58:25>>collection

mana_filter:2020/07/07 16:58:28>>mana:10

GoTo:2020/07/07 16:58:28>>MainMenu

ClickButton:2020/07/07 16:58:29>>play

logIn:2020/07/07 17:00:31>>player logged in.

click_menu_button:2020/07/07 17:00:31>>panel:Mage

GoTo:2020/07/07 17:00:32>>MainMenu

ClickButton:2020/07/07 17:00:33>>collection

click_deck_button:2020/07/07 17:00:34>>example

select_deck:2020/07/07 17:00:36>>example

click_menu_button:2020/07/07 17:00:36>>panel:Mage

mana_filter:2020/07/07 17:00:36>>mana:10

click_menu_button:2020/07/07 17:00:39>>panel:Mage

GoTo:2020/07/07 17:00:39>>MainMenu

ClickButton:2020/07/07 17:00:40>>play

logIn:2020/07/07 17:06:46>>player logged in.

click_menu_button:2020/07/07 17:06:46>>panel:Mage

GoTo:2020/07/07 17:06:48>>MainMenu

ClickButton:2020/07/07 17:06:53>>collection

click_deck_button:2020/07/07 17:06:54>>example

select_deck:2020/07/07 17:06:55>>example

click_menu_button:2020/07/07 17:06:55>>panel:Mage

mana_filter:2020/07/07 17:07:02>>mana:10

click_menu_button:2020/07/07 17:07:05>>panel:Mage

GoTo:2020/07/07 17:07:05>>MainMenu

ClickButton:2020/07/07 17:07:06>>play

logIn:2020/07/07 17:14:48>>player logged in.

click_menu_button:2020/07/07 17:14:48>>panel:Mage

GoTo:2020/07/07 17:14:50>>MainMenu

ClickButton:2020/07/07 17:14:51>>collection

click_deck_button:2020/07/07 17:14:52>>example

select_deck:2020/07/07 17:14:53>>example

click_menu_button:2020/07/07 17:14:54>>panel:Mage

mana_filter:2020/07/07 17:14:55>>mana:10

click_menu_button:2020/07/07 17:14:57>>panel:Mage

GoTo:2020/07/07 17:14:57>>MainMenu

ClickButton:2020/07/07 17:14:58>>play

logIn:2020/07/07 19:29:16>>player logged in.

click_menu_button:2020/07/07 19:29:16>>panel:Mage

GoTo:2020/07/07 19:29:17>>MainMenu

ClickButton:2020/07/07 19:29:18>>collection

click_deck_button:2020/07/07 19:29:20>>example

select_deck:2020/07/07 19:29:21>>example

click_menu_button:2020/07/07 19:29:21>>panel:Mage

mana_filter:2020/07/07 19:29:22>>mana:10

click_menu_button:2020/07/07 19:29:25>>panel:Mage

GoTo:2020/07/07 19:29:25>>MainMenu

ClickButton:2020/07/07 19:29:26>>play

logIn:2020/07/07 19:32:43>>player logged in.

click_menu_button:2020/07/07 19:32:43>>panel:Mage

GoTo:2020/07/07 19:32:45>>MainMenu

ClickButton:2020/07/07 19:32:46>>collection

click_deck_button:2020/07/07 19:32:59>>example

select_deck:2020/07/07 19:33:00>>example

click_menu_button:2020/07/07 19:33:00>>panel:Mage

mana_filter:2020/07/07 19:33:04>>mana:10

click_menu_button:2020/07/07 19:33:06>>panel:Mage

GoTo:2020/07/07 19:33:06>>MainMenu

ClickButton:2020/07/07 19:33:08>>play

logIn:2020/07/07 19:39:44>>player logged in.

click_menu_button:2020/07/07 19:39:44>>panel:Mage

GoTo:2020/07/07 19:39:46>>MainMenu

ClickButton:2020/07/07 19:39:47>>collection

click_deck_button:2020/07/07 19:39:49>>example

select_deck:2020/07/07 19:39:50>>example

click_menu_button:2020/07/07 19:39:50>>panel:Mage

mana_filter:2020/07/07 19:39:52>>mana:10

click_menu_button:2020/07/07 19:39:54>>panel:Mage

GoTo:2020/07/07 19:39:54>>MainMenu

ClickButton:2020/07/07 19:39:55>>play

logIn:2020/07/07 19:45:31>>player logged in.

click_menu_button:2020/07/07 19:45:32>>panel:Mage

GoTo:2020/07/07 19:45:33>>MainMenu

ClickButton:2020/07/07 19:45:34>>collection

click_deck_button:2020/07/07 19:45:36>>example

select_deck:2020/07/07 19:45:37>>example

click_menu_button:2020/07/07 19:45:37>>panel:Mage

mana_filter:2020/07/07 19:45:40>>mana:10

click_menu_button:2020/07/07 19:45:43>>panel:Mage

GoTo:2020/07/07 19:45:43>>MainMenu

ClickButton:2020/07/07 19:45:44>>play

logIn:2020/07/07 19:50:35>>player logged in.

click_menu_button:2020/07/07 19:50:35>>panel:Mage

GoTo:2020/07/07 19:50:36>>MainMenu

ClickButton:2020/07/07 19:50:38>>collection

click_deck_button:2020/07/07 19:50:39>>example

select_deck:2020/07/07 19:50:40>>example

click_menu_button:2020/07/07 19:50:40>>panel:Mage

mana_filter:2020/07/07 19:50:44>>mana:10

click_menu_button:2020/07/07 19:50:47>>panel:Mage

GoTo:2020/07/07 19:50:47>>MainMenu

ClickButton:2020/07/07 19:50:49>>play

logIn:2020/07/07 19:55:46>>player logged in.

click_menu_button:2020/07/07 19:55:46>>panel:Mage

GoTo:2020/07/07 19:55:48>>MainMenu

ClickButton:2020/07/07 19:55:49>>collection

click_deck_button:2020/07/07 19:55:50>>example

select_deck:2020/07/07 19:55:51>>example

click_menu_button:2020/07/07 19:55:51>>panel:Mage

mana_filter:2020/07/07 19:55:52>>mana:10

click_menu_button:2020/07/07 19:55:55>>panel:Mage

GoTo:2020/07/07 19:55:55>>MainMenu

ClickButton:2020/07/07 19:55:56>>play

logIn:2020/07/07 20:03:40>>player logged in.

click_menu_button:2020/07/07 20:03:40>>panel:Mage

GoTo:2020/07/07 20:03:41>>MainMenu

ClickButton:2020/07/07 20:03:45>>collection

click_deck_button:2020/07/07 20:03:49>>example

select_deck:2020/07/07 20:03:51>>example

click_menu_button:2020/07/07 20:03:51>>panel:Mage

mana_filter:2020/07/07 20:03:53>>mana:10

click_menu_button:2020/07/07 20:03:56>>panel:Mage

GoTo:2020/07/07 20:03:56>>MainMenu

ClickButton:2020/07/07 20:03:57>>play

logIn:2020/07/07 20:14:32>>player logged in.

click_menu_button:2020/07/07 20:14:32>>panel:Mage

GoTo:2020/07/07 20:14:33>>MainMenu

ClickButton:2020/07/07 20:14:35>>collection

click_deck_button:2020/07/07 20:14:36>>example

select_deck:2020/07/07 20:14:38>>example

click_menu_button:2020/07/07 20:14:38>>panel:Mage

mana_filter:2020/07/07 20:14:42>>mana:10

click_menu_button:2020/07/07 20:14:44>>panel:Mage

GoTo:2020/07/07 20:14:44>>MainMenu

ClickButton:2020/07/07 20:14:46>>play

logIn:2020/07/07 20:25:21>>player logged in.

click_menu_button:2020/07/07 20:25:21>>panel:Mage

GoTo:2020/07/07 20:25:23>>MainMenu

ClickButton:2020/07/07 20:25:24>>collection

click_deck_button:2020/07/07 20:25:25>>example

select_deck:2020/07/07 20:25:26>>example

click_menu_button:2020/07/07 20:25:26>>panel:Mage

mana_filter:2020/07/07 20:25:28>>mana:10

click_menu_button:2020/07/07 20:25:30>>panel:Mage

GoTo:2020/07/07 20:25:30>>MainMenu

ClickButton:2020/07/07 20:25:32>>play

logIn:2020/07/07 20:38:37>>player logged in.

click_menu_button:2020/07/07 20:38:38>>panel:Mage

GoTo:2020/07/07 20:38:39>>MainMenu

ClickButton:2020/07/07 20:38:40>>collection

click_deck_button:2020/07/07 20:38:41>>example

select_deck:2020/07/07 20:38:42>>example

click_menu_button:2020/07/07 20:38:42>>panel:Mage

mana_filter:2020/07/07 20:38:44>>mana:10

click_menu_button:2020/07/07 20:38:47>>panel:Mage

GoTo:2020/07/07 20:38:47>>MainMenu

ClickButton:2020/07/07 20:38:48>>play

logIn:2020/07/07 20:43:29>>player logged in.

click_menu_button:2020/07/07 20:43:29>>panel:Mage

GoTo:2020/07/07 20:43:30>>MainMenu

ClickButton:2020/07/07 20:43:32>>collection

click_deck_button:2020/07/07 20:43:34>>example

select_deck:2020/07/07 20:43:35>>example

click_menu_button:2020/07/07 20:43:36>>panel:Mage

mana_filter:2020/07/07 20:43:37>>mana:10

click_menu_button:2020/07/07 20:43:40>>panel:Mage

GoTo:2020/07/07 20:43:40>>MainMenu

ClickButton:2020/07/07 20:43:41>>play

logIn:2020/07/07 20:49:37>>player logged in.

click_menu_button:2020/07/07 20:49:37>>panel:Mage

GoTo:2020/07/07 20:49:39>>MainMenu

ClickButton:2020/07/07 20:49:40>>collection

click_deck_button:2020/07/07 20:49:41>>example

select_deck:2020/07/07 20:49:43>>example

click_menu_button:2020/07/07 20:49:43>>panel:Mage

mana_filter:2020/07/07 20:49:45>>mana:10

click_menu_button:2020/07/07 20:49:47>>panel:Mage

GoTo:2020/07/07 20:49:47>>MainMenu

ClickButton:2020/07/07 20:49:49>>play

logIn:2020/07/07 21:03:03>>player logged in.

click_menu_button:2020/07/07 21:03:03>>panel:Mage

GoTo:2020/07/07 21:03:05>>MainMenu

ClickButton:2020/07/07 21:03:08>>collection

click_deck_button:2020/07/07 21:03:10>>example

select_deck:2020/07/07 21:03:11>>example

click_menu_button:2020/07/07 21:03:11>>panel:Mage

mana_filter:2020/07/07 21:03:14>>mana:10

click_menu_button:2020/07/07 21:03:17>>panel:Mage

GoTo:2020/07/07 21:03:17>>MainMenu

ClickButton:2020/07/07 21:03:24>>play

logIn:2020/07/07 21:21:40>>player logged in.

click_menu_button:2020/07/07 21:21:40>>panel:Mage

GoTo:2020/07/07 21:21:42>>MainMenu

ClickButton:2020/07/07 21:21:46>>collection

click_deck_button:2020/07/07 21:21:50>>example

select_deck:2020/07/07 21:21:51>>example

click_menu_button:2020/07/07 21:21:51>>panel:Mage

mana_filter:2020/07/07 21:21:55>>mana:10

click_menu_button:2020/07/07 21:21:58>>panel:Mage

GoTo:2020/07/07 21:21:58>>MainMenu

ClickButton:2020/07/07 21:22:01>>collection

mana_filter:2020/07/07 21:22:03>>mana:10

GoTo:2020/07/07 21:22:03>>MainMenu

ClickButton:2020/07/07 21:22:04>>play

logIn:2020/07/07 21:25:02>>player logged in.

